83	73	96
28	85	96
8	94	96
83	66	96
3	32	96
97	98	96
22	86	96
26	85	96
67	98	96
17	94	96
1	80	96
93	56	96
80	33	96
44	40	96
63	30	96
68	84	96
96	60	96
60	42	96
12	14	96
53	81	96
7	81	96
65	20	96
5	75	96
76	40	96
68	59	96
62	47	96
77	45	96
36	56	96
50	2	96
34	64	96
16	41	96
63	90	96
58	14	97
74	40	97
61	54	97
71	28	97
59	73	97
58	77	97
90	73	97
48	17	98
24	98	98
38	22	98
39	76	98
66	67	98
28	4	98
78	12	98
54	26	98
91	85	98
31	41	98
45	7	98
78	3	98
88	60	98
34	27	98
35	27	98
40	85	98
60	19	98
7	20	98
94	84	98
59	85	98
40	67	98
85	21	98
39	31	98
98	38	98
77	75	98
31	95	98
84	70	98
38	54	98
55	86	98
64	86	98
22	45	98
93	3	98
26	39	98
22	85	98
17	19	98
68	19	98
81	24	98
58	18	98
14	77	98
74	54	98
1	87	98
64	59	98
63	16	98
60	63	98
41	68	98
90	81	98
84	57	98
83	76	98
51	30	98
35	75	98
47	54	98
34	72	98
78	18	98
45	28	98
80	34	98
2	59	98
18	97	98
21	76	98
64	8	98
92	87	98
18	53	98
17	24	98
21	65	98
82	29	99
76	58	99
1	67	99
40	22	99
53	52	99
39	8	99
6	71	99
90	81	99
41	77	99
60	40	99
28	68	99
14	93	99
82	31	99
40	41	99
33	13	99
74	15	99
4	16	99
40	99	99
66	49	99
53	41	99
14	44	99
86	25	99
68	17	99
89	78	99
68	30	99
94	54	99
9	80	99
16	34	99
32	77	99
9	50	99
26	55	99
65	17	99
72	89	99
93	68	99
12	5	99
92	48	99
79	22	99
43	78	99
91	55	99
92	32	99
27	40	99
48	13	99
35	84	99
22	12	99
100	58	100
31	54	100
65	4	100
71	83	100
25	44	100
60	61	100
37	9	100
7	39	100
3	43	100
59	83	100
22	69	100
38	42	100
40	7	100
67	10	100
57	61	100
39	86	100
84	80	100
99	61	100
23	39	100
69	30	100
19	2	100
91	72	100
32	24	100
75	39	100
73	35	100
20	63	100
65	49	100
99	35	100
46	93	100
20	83	100
6	80	100
3	8	100
28	49	100
33	40	100
68	76	100
46	51	100
25	96	100
29	9	100
25	78	100
18	94	100
86	22	100
76	41	100
29	18	100
26	88	100
47	62	100
95	43	100
60	35	100
7	19	100
12	77	100
21	51	100
7	80	100
63	7	100
34	30	100
39	33	100
74	96	100
13	50	100
97	100	100
91	16	100
75	49	100
65	10	100
74	97	100
78	95	100
82	26	100
55	68	100
53	22	100
49	47	100
17	97	100
59	74	100
81	80	100
17	24	100
32	88	100
9	54	100
23	42	100
99	39	100
81	55	100
6	76	100
12	68	100
76	25	100
41	45	100
46	7	100
11	91	100
64	89	100
67	100	100
35	98	100
96	55	100
3	89	100
69	17	100
14	63	100
21	62	100
4	70	100
59	57	100
35	53	100
5	69	100
31	48	100
92	89	100
11	67	100
89	87	100
58	30	100
31	12	100
17	34	100
13	95	100
63	66	100
39	35	100
41	28	100
41	42	100
38	64	100
5	12	100
88	85	100
2	75	100
8	57	100
22	62	100
100	25	100
54	18	100
91	89	100
87	58	100
59	3	100
91	98	100
63	61	100
13	71	100
32	94	100
98	36	100
78	32	100
21	61	100
68	54	100
35	7	100
7	41	100
52	52	100
23	5	100
84	60	100
83	100	100
96	75	100
34	30	100
69	91	100
88	65	100
31	49	100
74	70	100
51	16	100
73	56	100
73	90	100
3	56	100
10	66	100
85	88	100
79	61	100
78	78	100
95	78	100
90	64	100
36	69	100
61	94	100
30	60	100
28	14	100
61	37	100
76	64	100
1	98	100
15	31	100
70	32	100
86	82	100
1	22	100
36	83	100
52	56	100
83	68	100
25	39	100
39	17	100
36	64	100
63	42	100
35	59	100
83	56	100
63	44	100
89	56	100
57	50	100
86	50	100
66	38	100
38	76	100
30	81	100
91	51	100
29	22	100
53	46	100
60	83	100
96	100	100
62	49	100
5	69	100
32	50	100
51	47	100
16	85	100
67	55	100
89	84	100
49	70	100
74	59	100
40	42	100
19	11	100
10	12	100
78	25	100
75	27	100
72	57	100
97	27	100
93	43	100
73	91	100
34	78	100
60	75	100
16	33	100
96	53	100
54	97	100
22	63	100
15	87	100
91	34	100
75	79	100
29	79	100
97	81	100
18	85	100
69	27	100
70	17	100
6	47	100
86	61	100
67	15	100
59	75	100
18	91	100
71	94	100
70	43	100
8	41	100
69	40	100
21	18	100
21	43	100
58	83	100
4	88	100
15	38	100
6	14	100
71	65	100
62	2	100
64	36	100
5	9	100
17	100	100
44	37	100
13	75	100
48	34	100
44	40	100
100	45	100
54	39	100
69	90	100
94	24	100
2	35	100
7	79	100
94	55	100
18	5	100
77	28	100
19	93	100
51	55	100
67	10	100
50	30	100
74	36	100
4	57	100
7	7	100
59	79	100
12	87	100
95	28	100
34	91	100
45	84	100
19	75	100
66	89	100
63	33	100
62	19	100
77	2	100
93	9	100
93	55	100
5	41	100
63	94	100
55	15	100
47	17	100
31	62	100
36	52	100
37	18	100
53	56	100
46	17	100
50	30	100
99	58	100
41	37	100
9	4	100
81	30	100
70	19	100
55	95	100
62	88	100
41	69	100
82	38	100
41	91	100
35	46	100
69	95	100
61	83	100
45	10	100
91	95	100
95	75	100
96	12	100
55	41	100
97	84	100
72	41	100
52	5	100
95	42	100
92	62	100
41	42	100
3	13	100
68	55	100
41	47	100
63	99	100
71	75	100
7	47	100
24	53	100
97	76	100
36	49	100
97	53	100
76	89	100
38	44	100
14	84	100
60	1	100
54	85	100
64	56	100
67	89	100
25	39	100
22	75	100
93	42	100
78	56	100
9	62	100
36	52	100
62	55	100
51	100	100
46	97	100
31	23	100
1	84	100
44	2	100
36	82	100
34	62	100
25	15	100
43	94	100
42	74	100
61	89	100
94	36	100
33	76	100
25	27	100
6	41	100
42	85	100
5	53	100
23	80	100
97	3	100
15	100	100
3	31	100
16	7	100
66	77	100
74	98	100
62	79	100
33	78	100
57	39	100
13	19	100
41	94	100
19	98	100
80	2	100
33	30	100
16	98	100
49	1	100
19	99	100
19	70	100
48	75	100
33	1	100
48	76	100
69	37	100
16	21	100
83	28	100
29	62	100
98	74	100
1	4	100
91	20	100
72	93	100
88	79	100
44	87	100
25	69	100
98	63	100
3	26	100
53	5	100
1	65	100
60	26	100
67	22	100
73	13	100
33	67	100
38	55	100
1	3	100
57	99	100
30	58	100
12	82	100
70	26	100
26	16	100
68	87	100
91	26	100
20	2	100
28	84	100
91	65	100
71	52	100
34	38	100
41	94	100
5	28	100
91	71	100
81	60	100
27	79	100
17	12	100
4	89	100
97	91	100
63	2	100
44	34	100
78	68	100
83	81	100
57	93	100
33	73	100
15	63	100
76	49	100
8	25	100
67	96	100
21	30	100
98	50	100
33	93	100
67	81	100
54	10	100
86	63	100
21	4	100
81	36	100
71	81	100
8	64	100
50	35	100
30	96	100
67	3	100
14	55	100
79	31	100
64	11	100
47	69	100
75	68	100
37	14	100
29	44	100
11	59	100
27	95	100
12	82	100
85	45	100
86	12	100
48	78	100
60	57	100
17	80	100
83	100	100
25	72	100
35	92	100
1	64	100
59	68	100
25	62	100
4	22	100
6	49	100
61	53	100
43	9	100
57	52	100
75	49	100
27	20	100
97	53	100
56	5	100
98	8	100
34	6	100
97	56	100
46	9	100
35	20	100
94	62	100
72	76	100
29	67	100
86	21	100
27	25	100
45	59	100
1	74	100
65	95	100
65	74	100
41	30	100
84	26	100
29	30	100
82	67	100
83	43	100
79	48	100
11	72	100
67	85	100
43	88	100
21	74	100
30	37	100
31	58	100
42	20	100
10	41	100
14	71	100
11	64	100
80	88	100
70	49	100
38	19	100
99	6	100
5	98	100
32	100	100
54	80	100
60	27	100
100	37	100
35	39	100
87	4	100
59	70	100
46	9	100
62	14	100
19	8	100
69	84	100
54	65	100
20	40	100
56	15	100
56	74	100
72	8	100
38	37	100
12	40	100
43	95	100
12	78	100
